date,cases,agents
2014-02-25,2.81953636497296,
2014-02-26,3.2679360267902435,
2014-02-27,3.436174943313003,
2014-02-28,3.5979653719215974,
2014-03-01,3.721608015393658,
2014-03-02,3.686501060074277,
2014-03-03,3.8397636771869474,
2014-03-04,4.027505341194155,
2014-03-05,4.083441345376167,
2014-03-06,4.106752902066083,
2014-03-07,3.9525448027469197,
2014-03-08,3.7927718740657,
2014-03-09,3.5196711169939263,
2014-03-10,3.4672186938294716,
2014-03-11,3.6126391270816267,
2014-03-12,3.7574366191249786,
2014-03-13,3.879409297859072,
2014-03-14,4.069132436765448,
2014-03-15,3.7622642252705503,
2014-03-16,3.384641844866559,
2014-03-17,3.5329905136887234,
2014-03-18,3.953718331826002,
2014-03-19,4.13473525933701,
2014-03-20,4.213303941428189,
2014-03-21,4.23361397807445,
2014-03-22,4.315642913561009,
2014-03-23,4.2250995177856145,
2014-03-24,4.326034463290422,
2014-03-25,4.646226842810939,
2014-03-26,4.896162757417934,
2014-03-27,4.988242427561541,
2014-03-28,5.064621673419114,
2014-03-29,5.117734683221881,
2014-03-30,5.286990273208579,
2014-03-31,5.911285051422191,
2014-04-01,7.4058994793446224,
2014-04-02,8.390235171585744,
2014-04-03,8.032242728183775,
2014-04-04,7.461789857037976,
2014-04-05,7.258148484363001,
2014-04-06,6.70627553983316,
2014-04-07,6.705562738617018,
2014-04-08,6.67162181858575,
2014-04-09,6.868322913180528,
2014-04-10,6.9062234713102235,
2014-04-11,7.172172630813795,
2014-04-12,6.992149752176333,
2014-04-13,6.844391095643919,
2014-04-14,6.93554470422615,
2014-04-15,6.833124236507612,
2014-04-16,6.892195548319877,
2014-04-17,6.955327333699256,
2014-04-18,6.941508142262595,
2014-04-19,6.9313114913012255,
2014-04-20,6.876527920112623,
2014-04-21,6.710860630309346,
2014-04-22,6.793337597461075,
2014-04-23,6.8574464320065625,
2014-04-24,6.992473039891847,
2014-04-25,7.434372359134889,
2014-04-26,7.679861710477098,
2014-04-27,7.660072603962177,
2014-04-28,7.934644830829989,
2014-04-29,8.316994694651578,
2014-04-30,9.516053553725582,
2014-05-01,10.20458141684085,
2014-05-02,8.90813677804906,
2014-05-03,7.632884808679141,
2014-05-04,6.70681294246195,
2014-05-05,6.358786137478211,
2014-05-06,6.2556682949991975,
2014-05-07,6.29419837965187,
2014-05-08,6.358817369414544,
2014-05-09,6.08629470806906,
2014-05-10,5.4840958366445465,
2014-05-11,4.892603950351772,
2014-05-12,4.673907518780309,
2014-05-13,4.571593226197292,
2014-05-14,4.584406704701968,
2014-05-15,4.794649484702033,
2014-05-16,4.796973452470045,
2014-05-17,4.618542469951911,
2014-05-18,4.325472258963405,
2014-05-19,4.336703640265011,
2014-05-20,4.56166515938756,
2014-05-21,4.669365221419536,
2014-05-22,4.662679417837893,
2014-05-23,4.756670921481675,
2014-05-24,4.870576141444914,
2014-05-25,4.58717761336001,
2014-05-26,4.412385057686859,
2014-05-27,4.368046559911654,
2014-05-28,4.48947616727123,
2014-05-29,4.444188008217111,
2014-05-30,4.589444097482378,
2014-05-31,4.74510928462948,
2014-06-01,4.660919115552457,
2014-06-02,4.558041501306994,
2014-06-03,4.614798357596887,
2014-06-04,4.571405789922954,
2014-06-05,4.729711105832309,
2014-06-06,4.6621126543444085,
2014-06-07,4.728668460926313,
2014-06-08,4.615270158220856,
2014-06-09,4.628672924520298,
2014-06-10,4.530825755302305,
2014-06-11,4.254084657428355,
2014-06-12,4.49877133452167,
2014-06-13,4.695294734212047,
2014-06-14,5.092642460387898,
2014-06-15,5.153122713439899,
2014-06-16,5.27327861896974,
2014-06-17,5.130814451467627,
2014-06-18,5.048152346649638,
2014-06-19,4.753740893394757,
2014-06-20,4.1644882137183385,
2014-06-21,3.9770571600705824,
2014-06-22,3.555373532519347,
2014-06-23,3.4294924104585225,
2014-06-24,3.55921549038575,
2014-06-25,4.045633312128964,
2014-06-26,4.1792034878517,
2014-06-27,4.294336137075134,
2014-06-28,4.428078517033379,
2014-06-29,4.37067227518313,
2014-06-30,4.414717843735093,
2014-07-01,5.075869326051896,
2014-07-02,3.4339968850019913,
2014-07-03,3.860059421659279,
2014-07-04,4.257572348142439,
2014-07-05,4.493308584307169,
2014-07-06,4.738116527813227,
2014-07-07,4.612023196785621,
2014-07-08,4.7848354398950015,
2014-07-09,5.013939452164888,
2014-07-10,5.063041833727738,
2014-07-11,5.012544903954202,
2014-07-12,4.895155847265733,
2014-07-13,4.827022461916661,
2014-07-14,4.842090009373384,
2014-07-15,4.751715767142069,
2014-07-16,4.95574366465714,
2014-07-17,5.003638487634431,
2014-07-18,5.118007990559617,
2014-07-19,5.153064695527383,
2014-07-20,5.186079806788152,
2014-07-21,5.201850103804734,
2014-07-22,5.272815132830329,
2014-07-23,5.33554458248646,
2014-07-24,5.389741227430375,
2014-07-25,5.691041812925202,
2014-07-26,5.925308544850865,
2014-07-27,6.146960678414543,
2014-07-28,6.498985938836169,
2014-07-29,6.795792652339282,
2014-07-30,6.924811286809077,
2014-07-31,7.064045834730223,
2014-08-01,7.878708750962184,
2014-08-02,8.84491444571192,
2014-08-03,9.304460504878929,
2014-08-04,9.507950938653599,
2014-08-05,8.841246263065443,
2014-08-06,8.596876616836862,
2014-08-07,8.705765720052238,
2014-08-08,9.014475863086616,
2014-08-09,9.257592148215897,
2014-08-10,9.259643087843628,
2014-08-11,8.978259987976065,
2014-08-12,8.779053386920877,
2014-08-13,8.57746642685547,
2014-08-14,8.227592637122571,
2014-08-15,8.406658204926213,
2014-08-16,8.739335396166943,
2014-08-17,7.314563728046702,
2014-08-18,7.6726089654938185,
2014-08-19,8.315632101392474,
2014-08-20,8.562540445549937,
2014-08-21,8.737251647129538,
2014-08-22,9.077137478396919,
2014-08-23,9.57339789536744,
2014-08-24,9.557066259048504,
2014-08-25,10.332702935330225,
2014-08-26,11.562973262828377,
2014-08-27,12.1585033130639,
2014-08-28,12.762399411800585,
2014-08-29,13.87245904816818,
2014-08-30,14.690220360304929,
2014-08-31,14.389222859569793,
2014-09-01,14.25105434868658,
2014-09-02,14.860989982238198,
2014-09-03,14.813595407728593,
2014-09-04,14.043613253222142,
2014-09-05,13.618171227536573,
2014-09-06,13.210277860275042,
2014-09-07,12.72320948216023,
2014-09-08,12.580406096064701,
2014-09-09,12.757977529711809,
2014-09-10,12.869455441643032,
2014-09-11,12.634861477531368,
2014-09-12,12.831479646156847,
2014-09-13,12.744990635449062,
2014-09-14,12.43155930632115,
2014-09-15,12.54847991882979,
2014-09-16,12.406853383707979,
2014-09-17,12.465011676312471,
2014-09-18,12.332763913786366,
2014-09-19,12.63769512340642,
2014-09-20,12.733945105146041,
2014-09-21,12.198859751959947,
2014-09-22,12.160768786260547,
2014-09-23,12.18264732003175,
2014-09-24,12.43199841593892,
2014-09-25,12.642274606761742,
2014-09-26,12.885073969434288,
2014-09-27,12.891654401233001,
2014-09-28,12.534260248244658,
2014-09-29,12.594946466172763,
2014-09-30,12.846857427303261,
2014-10-01,13.006102927242392,
2014-10-02,12.859199108039912,
2014-10-03,12.879696776982668,
2014-10-04,12.921781761896368,
2014-10-05,12.91415652850413,
2014-10-06,13.498812156041202,
2014-10-07,14.008036395727542,
2014-10-08,14.200605325727155,
2014-10-09,13.964969130172852,
2014-10-10,14.255038933508057,
2014-10-11,14.437641600875946,
2014-10-12,14.225424463339644,
2014-10-13,14.39938028490473,
2014-10-14,14.507944593837705,
2014-10-15,14.680525999633081,
2014-10-16,14.89427370419436,
2014-10-17,14.952009430119325,
2014-10-18,14.603048427658253,
2014-10-19,14.013254384176367,
2014-10-20,13.966156202651986,
2014-10-21,14.091003654631788,
2014-10-22,13.908212946384163,
2014-10-23,14.14999813601276,
2014-10-24,14.499314569673444,
2014-10-25,14.529213491308347,
2014-10-26,14.183394590781175,
2014-10-27,14.183641486612261,
2014-10-28,14.43818536520567,
2014-10-29,14.93671503608921,
2014-10-30,15.050643828341075,
2014-10-31,15.093393077452161,
2014-11-01,15.070494789289548,
2014-11-02,14.722075266674938,
2014-11-03,14.743591688783694,
2014-11-04,15.055903009511203,
2014-11-05,14.947839550723286,
2014-11-06,14.852644789758946,
2014-11-07,14.990018092046302,
2014-11-08,14.858196222984962,
2014-11-09,14.455476169237317,
2014-11-10,14.763457816988954,
2014-11-11,14.808988338707504,
2014-11-12,11.946682623566813,
2014-11-13,11.2018207775318,
2014-11-14,11.853991887502993,
2014-11-15,12.101965860550882,
2014-11-16,11.413961517902452,
2014-11-17,11.470427007289862,
2014-11-18,11.924115315186524,
2014-11-19,11.759836541972234,
2014-11-20,11.796662640385456,
2014-11-21,11.127184545836565,
2014-11-22,10.48469446260338,
2014-11-23,10.36223732881581,
2014-11-24,10.579124543452487,
2014-11-25,10.790636147896675,
2014-11-26,10.915494752568973,
2014-11-27,10.749430154376174,
2014-11-28,11.159371379338154,
2014-11-29,10.961623191536814,
2014-11-30,10.396126775791503,
2014-12-01,10.71552282201041,
2014-12-02,11.434739531455284,
2014-12-03,12.237391063876133,
2014-12-04,12.882080251437726,
2014-12-05,13.260366817933395,
2014-12-06,13.998568124849184,
2014-12-07,14.060499963971854,
2014-12-08,14.007445706133302,
2014-12-09,14.387929652211575,
2014-12-10,14.005279454040629,
2014-12-11,14.020393545323817,
2014-12-12,13.771378219331478,
2014-12-13,13.000750403776742,
2014-12-14,12.428140902547039,
2014-12-15,12.586776344462367,
2014-12-16,12.552501408344233,
2014-12-17,12.666151486672446,
2014-12-18,12.828796609856083,
2014-12-19,13.171275101568646,
2014-12-20,13.179152620427665,
2014-12-21,12.881158999552213,
2014-12-22,12.954996966678172,
2014-12-23,13.345473085643869,
2014-12-24,14.698867469231693,
2014-12-25,16.011200939559806,
2014-12-26,16.347971976585338,
2014-12-27,16.693154416916823,
2014-12-28,16.313830466060196,
2014-12-29,16.876981519827886,
2014-12-30,17.464565544518123,
2014-12-31,18.40115449234756,
2015-01-01,18.537729438729908,
2015-01-02,18.196733468153575,
2015-01-03,18.897990149935886,
2015-01-04,19.054914025128248,
2015-01-05,19.259138485964982,
2015-01-06,19.918887772326112,
2015-01-07,20.559499243031965,
2015-01-08,21.984839627759655,
2015-01-09,21.758209260385616,
2015-01-10,20.5947847868376,
2015-01-11,18.401845753848214,
2015-01-12,17.955609998687372,
2015-01-13,18.477375966114764,
2015-01-14,18.55758613943622,
2015-01-15,18.43967062856719,
2015-01-16,18.017237995073064,
2015-01-17,17.712249570200953,
2015-01-18,16.675928140530406,
2015-01-19,16.522976353959038,
2015-01-20,17.205534733930936,
2015-01-21,17.21606438535449,
2015-01-22,16.863886166545342,
2015-01-23,16.877304682535684,
2015-01-24,17.616222577318695,
2015-01-25,16.902136986621876,
2015-01-26,16.691897630141593,
2015-01-27,16.65150199676899,
2015-01-28,16.41835472814244,
2015-01-29,16.30593995908753,
2015-01-30,16.727681277318393,
2015-01-31,16.62502278532216,
2015-02-01,16.51215968742772,
2015-02-02,16.54948899365492,
2015-02-03,16.729031478465387,
2015-02-04,17.061922225894087,
2015-02-05,17.330102562368072,
2015-02-06,17.410755182295706,
2015-02-07,17.63408805880061,
2015-02-08,17.322222433033623,
2015-02-09,17.132538335151185,
2015-02-10,17.051919740122447,
2015-02-11,16.74333485333018,
2015-02-12,17.2181183230108,
2015-02-13,17.15191334385081,
2015-02-14,17.500494515474763,
2015-02-15,17.135966014274214,
2015-02-16,17.417397142683768,
2015-02-17,17.427245964805977,
2015-02-18,17.86488597893993,
2015-02-19,18.081209136806013,
2015-02-20,18.50378006860457,
2015-02-21,18.583550702282725,
2015-02-22,18.71437523111836,
2015-02-23,18.77191369689032,
2015-02-24,19.123383889616033,
2015-02-25,19.80174696429,
2015-02-26,20.393095337788655,
2015-02-27,20.54913666765858,
2015-02-28,20.8129941460611,
2015-03-01,20.84164885331486,
2015-03-02,20.84263244627839,
2015-03-03,20.805681544503393,
2015-03-04,20.91319953641774,
2015-03-05,20.92606965037483,
2015-03-06,21.39914216008406,
2015-03-07,21.39610186118092,
2015-03-08,20.697295414526064,
2015-03-09,20.88549468505067,
2015-03-10,21.264881260467437,
2015-03-11,20.73842218833305,
2015-03-12,19.321552475995453,
2015-03-13,20.09840113661112,
2015-03-14,19.71245867531556,
2015-03-15,17.68064402808492,
2015-03-16,17.45236571580808,
2015-03-17,19.115437917068096,
2015-03-18,19.496335542301495,
2015-03-19,19.806593017801173,
2015-03-20,19.753964776389285,
2015-03-21,19.79080631991317,
2015-03-22,19.480940032773542,
2015-03-23,19.811523553325188,
2015-03-24,19.941409392959212,
2015-03-25,20.763622688138103,
2015-03-26,20.814430070922562,
2015-03-27,21.089372197888476,
2015-03-28,20.87306903682037,
2015-03-29,20.700228923036672,
2015-03-30,20.687586693023317,
2015-03-31,20.81986225302291,
2015-04-01,21.61967367142938,
2015-04-02,22.084291274623496,
2015-04-03,22.516467697102524,
2015-04-04,22.538376934768237,
2015-04-05,22.579760649942074,
2015-04-06,22.86031114150835,
2015-04-07,23.06623488039898,
2015-04-08,23.081748494034006,
2015-04-09,23.26826466965425,
2015-04-10,23.55216453857221,
2015-04-11,23.81386867554565,
2015-04-12,23.731746353295588,
2015-04-13,23.781778032648127,
2015-04-14,23.439946433665714,
2015-04-15,23.382874775199564,
2015-04-16,21.252154008894827,
2015-04-17,20.155848827343785,
2015-04-18,19.21352473682757,
2015-04-19,18.55386128151874,
2015-04-20,18.994176496635276,
2015-04-21,18.82876785931843,
2015-04-22,18.716507586262377,
2015-04-23,18.81171169191281,
2015-04-24,19.15765001838037,
2015-04-25,19.295125795715606,
2015-04-26,18.677805232694936,
2015-04-27,18.709872720005936,
2015-04-28,19.034495883499783,
2015-04-29,19.274734649420587,
2015-04-30,19.79682507472151,
2015-05-01,18.696071563151126,
2015-05-02,19.541695207967983,
2015-05-03,19.105737095323402,
2015-05-04,19.124303974662165,
2015-05-05,19.927879655724386,
2015-05-06,19.937741567688807,
2015-05-07,19.968495605922957,
2015-05-08,20.453698169158073,
2015-05-09,20.810519351809813,
2015-05-10,20.30922641000198,
2015-05-11,19.881114677156273,
2015-05-12,20.547132609546242,
2015-05-13,21.183770613855483,
2015-05-14,21.737894260524342,
2015-05-15,22.154582549694062,
2015-05-16,22.238049398997767,
2015-05-17,21.834662922633868,
2015-05-18,22.389310875924537,
2015-05-19,22.991400718404307,
2015-05-20,22.632476634186258,
2015-05-21,23.111919737183957,
2015-05-22,23.076403473183635,
2015-05-23,23.224020326681693,
2015-05-24,22.769895187282305,
2015-05-25,22.985626936527467,
2015-05-26,23.35941531856508,
2015-05-27,17.172784335717694,
2015-05-28,18.69540437140554,
2015-05-29,19.755379422663033,
2015-05-30,20.610698002421085,
2015-05-31,20.706426958889644,
2015-06-01,21.81100149177944,
2015-06-02,23.14198471981651,
2015-06-03,22.651900412369233,
2015-06-04,22.255457024096913,
2015-06-05,21.285160767736418,
2015-06-06,21.29468762179399,
2015-06-07,21.22520716441404,
2015-06-08,21.47821014335101,
2015-06-09,21.79063238614584,
2015-06-10,21.498794644363215,
2015-06-11,20.869950915215707,
2015-06-12,20.349144342013506,
2015-06-13,20.633387787881475,
2015-06-14,20.088013903233094,
2015-06-15,19.677492669264222,
2015-06-16,19.83213133641746,
2015-06-17,19.713176119375483,
2015-06-18,19.934297404483292,
2015-06-19,20.452088801998176,
2015-06-20,20.175896376656567,
2015-06-21,19.248524697991254,
2015-06-22,19.27564937648526,
2015-06-23,20.682376505290467,
2015-06-24,21.153843231841577,
2015-06-25,22.013719189863576,
2015-06-26,22.761460567793826,
2015-06-27,23.869346335616168,
2015-06-28,24.3751947219183,
2015-06-29,24.53015874641954,
2015-06-30,25.38853814245959,
2015-07-01,25.77255902602016,
2015-07-02,26.629253875936858,
2015-07-03,27.068873929049136,
2015-07-04,27.49314458818827,
2015-07-05,27.299232704955983,
2015-07-06,27.139932956282138,
2015-07-07,27.28586402157582,
2015-07-08,27.469000078922114,
2015-07-09,27.718330413802875,
2015-07-10,28.056958811432786,
2015-07-11,28.415463917271413,
2015-07-12,28.52137165613681,
2015-07-13,28.220481915963823,
2015-07-14,28.24184660606353,
2015-07-15,28.494864542322446,
2015-07-16,28.54623652939091,
2015-07-17,29.110580591449644,
2015-07-18,30.931822227176067,
2015-07-19,30.799397012398792,
2015-07-20,30.455316530583435,
2015-07-21,30.066933379476456,
2015-07-22,29.949013561816596,
2015-07-23,30.371565477286754,
2015-07-24,30.991563728290046,
2015-07-25,31.59013800988641,
2015-07-26,31.505579848302897,
2015-07-27,31.00780360043187,
2015-07-28,31.27515541303792,
2015-07-29,31.4914096346295,
2015-07-30,31.820812394027413,
2015-07-31,32.57032141227993,
2015-08-01,32.71086972828668,
2015-08-02,32.01797506889924,
2015-08-03,31.833642621970842,
2015-08-04,31.79178732748786,
2015-08-05,31.740150939277896,
2015-08-06,31.472820341217215,
2015-08-07,31.912609249588666,
2015-08-08,32.16230251352361,
2015-08-09,32.02774660897442,
2015-08-10,32.118244097693875,
2015-08-11,32.19702549431087,
2015-08-12,32.19218995449131,
2015-08-13,32.301459715785036,
2015-08-14,32.39338782446014,
2015-08-15,30.28636749793409,
2015-08-16,29.399564238504958,
2015-08-17,29.158615901011807,
2015-08-18,29.0189384922501,
2015-08-19,29.053979627643418,
2015-08-20,28.905237544496597,
2015-08-21,28.276858537728323,
2015-08-22,29.008242805635664,
2015-08-23,26.194957338131918,
2015-08-24,26.121736705335,
2015-08-25,28.99489735383111,
2015-08-26,30.571699181122984,
2015-08-27,31.49445866037011,
2015-08-28,32.58211784808883,
2015-08-29,33.41325580378187,
2015-08-30,34.19047810104943,
2015-08-31,35.586488266669534,
2015-09-01,36.87239956239004,
2015-09-02,39.20281677933508,
2015-09-03,39.333502392639566,
2015-09-04,40.66921568220415,
2015-09-05,41.32342291707621,
2015-09-06,40.833918690772535,
2015-09-07,41.41489197167709,
2015-09-08,41.48015842216116,
2015-09-09,41.717423488766094,
2015-09-10,42.130963153517804,
2015-09-11,43.632273599204765,
2015-09-12,43.433118111867664,
2015-09-13,41.78272454731094,
2015-09-14,42.43490029272258,
2015-09-15,42.9623000056612,
2015-09-16,44.756203781103835,
2015-09-17,46.5322452640514,
2015-09-18,44.97110799495665,
2015-09-19,44.15156175639264,
2015-09-20,43.148999223614084,
2015-09-21,41.755115045707086,
2015-09-22,41.526700131144985,
2015-09-23,40.357297469352034,
2015-09-24,40.620958971599656,
2015-09-25,41.63656256855115,
2015-09-26,42.2481678540576,
2015-09-27,40.65261814156699,
2015-09-28,41.01263989484197,
2015-09-29,40.87530864076826,
2015-09-30,42.57110810757666,
2015-10-01,44.191586635514874,
2015-10-02,45.332273538931425,
2015-10-03,46.2066396640924,
2015-10-04,45.64130974623122,
2015-10-05,46.093018566084744,
2015-10-06,48.376529890874316,
2015-10-07,50.54769149108086,
2015-10-08,50.19951358586625,
2015-10-09,50.40680365040434,
2015-10-10,50.28316941910983,
2015-10-11,47.290842438532295,
2015-10-12,46.87167574323616,
2015-10-13,46.70631219743236,
2015-10-14,45.77897115438292,
2015-10-15,45.703005687561,
2015-10-16,46.187433716013096,
2015-10-17,44.73692088469047,
2015-10-18,42.61465373023902,
2015-10-19,43.43234169535041,
2015-10-20,43.64784276011985,
2015-10-21,41.099957586344026,
2015-10-22,40.81005336168664,
2015-10-23,41.34621204735387,
2015-10-24,41.251358267317805,
2015-10-25,39.94983243861105,
2015-10-26,40.12299348656987,
2015-10-27,39.62396815898607,
2015-10-28,38.17291750014832,
2015-10-29,38.034938644822255,
2015-10-30,38.82745866342247,
2015-10-31,38.571458244424385,
2015-11-01,37.793436776392824,
2015-11-02,39.29987116089371,
2015-11-03,40.74633789259057,
2015-11-04,41.702591104419476,
2015-11-05,43.071224164244846,
2015-11-06,43.74696842301367,
2015-11-07,43.82127926474749,
2015-11-08,43.01385467774662,
2015-11-09,43.86713875584437,
2015-11-10,43.662111693903555,
2015-11-11,43.3689536467132,
2015-11-12,43.8568329864974,
2015-11-13,44.20411897879011,
2015-11-14,44.89318297643752,
2015-11-15,44.35838297853629,
2015-11-16,44.545378258148105,
2015-11-17,46.997144456068064,
2015-11-18,46.83108116388376,
2015-11-19,46.74023345701808,
2015-11-20,48.217346268382116,
2015-11-21,47.56493263391928,
2015-11-22,43.25513352320803,
2015-11-23,41.25724333777646,
2015-11-24,46.32569987982131,
2015-11-25,45.895673225020076,
2015-11-26,43.45229658764057,
2015-11-27,42.14801580214484,
2015-11-28,41.77594088920713,
2015-11-29,41.45207934491259,
2015-11-30,41.434562790786224,
2015-12-01,41.55636188205352,
2015-12-02,43.3310294100522,
2015-12-03,44.51817931733344,
2015-12-04,45.10464097327972,
2015-12-05,45.489582760232125,
2015-12-06,45.630815329877834,
2015-12-07,46.38607130141488,
2015-12-08,46.764748570825994,
2015-12-09,46.558222031433615,
2015-12-10,47.72533931732786,
2015-12-11,48.20993751521978,
2015-12-12,49.0433430259739,
2015-12-13,47.5869015309876,
2015-12-14,48.072433414606394,
2015-12-15,49.80570491643076,
2015-12-16,50.23494353612173,
2015-12-17,51.49493411883259,
2015-12-18,51.65994407322736,
2015-12-19,51.725193566178795,
2015-12-20,51.60161423713179,
2015-12-21,52.032879569363395,
2015-12-22,50.49185864297331,
2015-12-23,47.79870132834926,
2015-12-24,49.429696483236945,
2015-12-25,53.044866881247124,
2015-12-26,53.9216759103293,
2015-12-27,53.39629225842347,
2015-12-28,54.27781076037707,
2015-12-29,54.060505497880285,
2015-12-30,54.80638680216549,
2015-12-31,57.65009097610182,
2016-01-01,57.822744094585076,
2016-01-02,58.167534987797296,
2016-01-03,55.77058099764789,
2016-01-04,54.23958019209323,
2016-01-05,58.11746787377645,
2016-01-06,59.72198488552876,
2016-01-07,60.64516758378233,
2016-01-08,61.993924677334114,
2016-01-09,64.03925557279163,
2016-01-10,64.53511740150088,
2016-01-11,64.97084713758224,
2016-01-12,65.7661627657978,
2016-01-13,66.02989030170482,
2016-01-14,65.98091998732403,
2016-01-15,67.3272878935341,
2016-01-16,68.87138817624192,
2016-01-17,65.85594366466236,
2016-01-18,67.09081033797473,
2016-01-19,67.71925985219914,
2016-01-20,67.02356745477923,
2016-01-21,66.88019613192428,
2016-01-22,68.55926688281271,
2016-01-23,69.5344124215675,
2016-01-24,70.23218467331137,
2016-01-25,72.08451023160826,
2016-01-26,73.54068789144016,
2016-01-27,74.14448153251462,
2016-01-28,75.52157860608105,
2016-01-29,78.19383967619463,
2016-01-30,79.36070377069214,
2016-01-31,79.49336400975423,
2016-02-01,81.28606978901392,
2016-02-02,85.00330281612094,
2016-02-03,84.5871837112903,
2016-02-04,87.35785449596983,
2016-02-05,86.64530230078124,
2016-02-06,79.60026515096739,
2016-02-07,74.37762400152158,
2016-02-08,74.29594467789927,
2016-02-09,74.69124017205421,
2016-02-10,74.75778639376082,
2016-02-11,74.98953518526683,
2016-02-12,75.1853754181445,
2016-02-13,79.76035654725996,
2016-02-14,80.73707285360176,
2016-02-15,82.87012206144199,
2016-02-16,83.48296442533166,
2016-02-17,84.01754786788204,
2016-02-18,70.12974185867756,
2016-02-19,72.5678026291771,
2016-02-20,72.42818287613876,
2016-02-21,70.5954162600505,
2016-02-22,71.22834808208258,
2016-02-23,71.61145931802501,
2016-02-24,73.31273177199158,
2016-02-25,74.381808118337,
2016-02-26,76.02618260651285,
2016-02-27,75.8062370848423,
2016-02-28,75.4799583132305,
2016-02-29,76.46648444803157,
2016-03-01,76.17369166204575,
2016-03-02,77.4888531187462,
2016-03-03,77.7736741747284,
2016-03-04,77.02933828450097,
2016-03-05,76.09115155440595,
2016-03-06,73.05782121783723,
2016-03-07,71.77390450214683,
2016-03-08,71.35978832030403,
2016-03-09,72.58283402384298,
2016-03-10,79.28724250522626,
2016-03-11,81.82526183745321,
2016-03-12,85.48178282200374,
2016-03-13,87.69812482105058,
2016-03-14,92.20029603526497,
2016-03-15,95.41517724440197,
2016-03-16,95.62867742856842,
2016-03-17,97.00737230463358,
2016-03-18,96.1853698368114,
2016-03-19,96.65728707940855,
2016-03-20,95.41389199993395,
2016-03-21,93.4877078418025,
2016-03-22,94.51303736557959,
2016-03-23,94.82175338288484,
2016-03-24,96.74103266129018,
2016-03-25,96.62786573158274,
2016-03-26,95.52860072629692,
2016-03-27,94.3970275707364,
2016-03-28,92.53592928318804,
2016-03-29,90.87944944304866,
2016-03-30,91.72548986600839,
2016-03-31,94.98327961091994,
2016-04-01,100.05402663677812,
2016-04-02,100.00538323604097,
2016-04-03,90.8568663574052,
2016-04-04,94.7142371717307,
2016-04-05,97.62125779963196,
